pair_name,anchor,layer,mean_cosine,median_cosine,n_families
FB_vs_FR,S2,23,0.00000000,0.00000000,80
FB_vs_FR,S2,24,0.00000000,0.00000000,80
FB_vs_FR,S2,25,0.00000000,0.00000000,80
FB_vs_FR,S2,26,0.00000000,0.00000000,80
FB_vs_FR,S2,27,0.00000000,0.00000000,80
FB_vs_FR,S2,28,0.00000000,0.00000000,80
FB_vs_FR,S2,29,0.00000000,0.00000000,80
FB_vs_FR,S2,30,0.00000000,0.00000000,80
FB_vs_FR,S2,31,0.00000000,0.00000000,80
FB_vs_FR,S2,32,0.00000000,0.00000000,80
FB_vs_FR,S2,33,0.00000000,0.00000000,80
FB_vs_FR,S2,34,0.00000000,0.00000000,80
FB_vs_FR,S2,35,0.00000000,0.00000000,80
FB_vs_FR,S3,0,0.97912314,0.97727059,80
FB_vs_FR,S3,1,0.93123589,0.92934526,80
FB_vs_FR,S3,2,0.91710491,0.91670243,80
FB_vs_FR,S3,3,0.92763650,0.92712735,80
FB_vs_FR,S3,4,0.92895089,0.92914241,80
FB_vs_FR,S3,5,0.92197104,0.91966166,80
FB_vs_FR,S3,6,0.93331569,0.93360472,80
FB_vs_FR,S3,7,0.90743728,0.90855209,80
FB_vs_FR,S3,8,0.92594782,0.92662865,80
FB_vs_FR,S3,9,0.91571589,0.91595476,80
FB_vs_FR,S3,10,0.91161153,0.91404222,80
FB_vs_FR,S3,11,0.90545140,0.90701958,80
FB_vs_FR,S3,12,0.88894034,0.88806424,80
FB_vs_FR,S3,13,0.87590480,0.87365461,80
FB_vs_FR,S3,14,0.87774763,0.87730525,80
FB_vs_FR,S3,15,0.88535068,0.88599297,80
FB_vs_FR,S3,16,0.88694401,0.88725886,80
FB_vs_FR,S3,17,0.90001086,0.90252371,80
FB_vs_FR,S3,18,0.88749691,0.89112897,80
FB_vs_FR,S3,19,0.88411224,0.88760708,80
FB_vs_FR,S3,20,0.88004954,0.88610997,80
FB_vs_FR,S3,21,0.88842104,0.89535962,80
FB_vs_FR,S3,22,0.89774457,0.90300910,80
FB_vs_FR,S3,23,0.91634331,0.91966103,80
FB_vs_FR,S3,24,0.92046706,0.92435085,80
FB_vs_FR,S3,25,0.91795621,0.92235593,80
FB_vs_FR,S3,26,0.91844552,0.92295535,80
FB_vs_FR,S3,27,0.91550579,0.92314385,80
FB_vs_FR,S3,28,0.90531943,0.91017695,80
FB_vs_FR,S3,29,0.89620868,0.90235133,80
FB_vs_FR,S3,30,0.88611189,0.89448298,80
FB_vs_FR,S3,31,0.88103680,0.89174898,80
FB_vs_FR,S3,32,0.87982608,0.89105862,80
FB_vs_FR,S3,33,0.88683619,0.89325736,80
FB_vs_FR,S3,34,0.88370633,0.89386492,80
FB_vs_FR,S3,35,0.89489244,0.90337436,80
FB_vs_FR,S4,0,0.46805222,0.56170520,80
FB_vs_FR,S4,1,0.53108137,0.62549127,80
FB_vs_FR,S4,2,0.63584337,0.74024376,80
FB_vs_FR,S4,3,0.80802157,0.86440937,80
FB_vs_FR,S4,4,0.85154564,0.88602539,80
FB_vs_FR,S4,5,0.85800374,0.86525471,80
FB_vs_FR,S4,6,0.86573726,0.86628188,80
FB_vs_FR,S4,7,0.86638772,0.86142948,80
FB_vs_FR,S4,8,0.88047085,0.87864466,80
FB_vs_FR,S4,9,0.89850143,0.89757847,80
FB_vs_FR,S4,10,0.90720954,0.90632085,80
FB_vs_FR,S4,11,0.90716154,0.90598594,80
FB_vs_FR,S4,12,0.90977409,0.90957493,80
FB_vs_FR,S4,13,0.91257924,0.91242219,80
FB_vs_FR,S4,14,0.90274654,0.90256249,80
FB_vs_FR,S4,15,0.89953784,0.89908702,80
FB_vs_FR,S4,16,0.89991195,0.89855465,80
FB_vs_FR,S4,17,0.89668695,0.89548316,80
FB_vs_FR,S4,18,0.88755518,0.89060807,80
FB_vs_FR,S4,19,0.87824594,0.88317691,80
FB_vs_FR,S4,20,0.84788637,0.84489116,80
FB_vs_FR,S4,21,0.86131301,0.86224009,80
FB_vs_FR,S4,22,0.84842154,0.85549222,80
FB_vs_FR,S4,23,0.85712558,0.86866506,80
FB_vs_FR,S4,24,0.86241175,0.87134787,80
FB_vs_FR,S4,25,0.85960089,0.87220575,80
FB_vs_FR,S4,26,0.86817427,0.88164653,80
FB_vs_FR,S4,27,0.87057407,0.88414709,80
FB_vs_FR,S4,28,0.86982036,0.88361804,80
FB_vs_FR,S4,29,0.87109768,0.88621878,80
FB_vs_FR,S4,30,0.86997647,0.88576742,80
FB_vs_FR,S4,31,0.86646457,0.88028829,80
FB_vs_FR,S4,32,0.86560606,0.87875184,80
FB_vs_FR,S4,33,0.86838345,0.88117588,80
FB_vs_FR,S4,34,0.86541844,0.87416937,80
FB_vs_FR,S4,35,0.85027961,0.85363656,80
FB_vs_distr,S0,0,0.00000000,0.00000000,80
FB_vs_distr,S0,1,0.00000000,0.00000000,80
FB_vs_distr,S0,2,0.00000000,0.00000000,80
FB_vs_distr,S0,3,0.00000000,0.00000000,80
FB_vs_distr,S0,4,0.00000000,0.00000000,80
FB_vs_distr,S0,5,0.00000000,0.00000000,80
FB_vs_distr,S0,6,0.00000000,0.00000000,80
FB_vs_distr,S0,7,0.00000000,0.00000000,80
FB_vs_distr,S0,8,0.00000000,0.00000000,80
FB_vs_distr,S0,9,0.00000000,0.00000000,80
FB_vs_distr,S0,10,0.00000000,0.00000000,80
FB_vs_distr,S0,11,0.00000000,0.00000000,80
FB_vs_distr,S0,12,0.00000000,0.00000000,80
FB_vs_distr,S0,13,0.00000000,0.00000000,80
FB_vs_distr,S0,14,0.00000000,0.00000000,80
FB_vs_distr,S0,15,0.00000000,0.00000000,80
FB_vs_distr,S0,16,0.00000000,0.00000000,80
FB_vs_distr,S0,17,0.00000000,0.00000000,80
FB_vs_distr,S0,18,0.00000000,0.00000000,80
FB_vs_distr,S0,19,0.00000000,0.00000000,80
FB_vs_distr,S0,20,0.00000000,0.00000000,80
FB_vs_distr,S0,21,0.00000000,0.00000000,80
FB_vs_distr,S0,22,0.00000000,0.00000000,80
FB_vs_distr,S0,23,0.00000000,0.00000000,80
FB_vs_distr,S0,24,0.00000000,0.00000000,80
FB_vs_distr,S0,25,0.00000000,0.00000000,80
FB_vs_distr,S0,26,0.00000000,0.00000000,80
FB_vs_distr,S0,27,0.00000000,0.00000000,80
FB_vs_distr,S0,28,0.00000000,0.00000000,80
FB_vs_distr,S0,29,0.00000000,0.00000000,80
FB_vs_distr,S0,30,0.00000000,0.00000000,80
FB_vs_distr,S0,31,0.00000000,0.00000000,80
FB_vs_distr,S0,32,0.00000000,0.00000000,80
FB_vs_distr,S0,33,0.00000000,0.00000000,80
FB_vs_distr,S0,34,0.00000000,0.00000000,80
FB_vs_distr,S0,35,0.00000000,0.00000000,80
FB_vs_distr,S1,0,0.00000000,0.00000000,80
FB_vs_distr,S1,1,0.00000000,0.00000000,80
FB_vs_distr,S1,2,0.00000000,0.00000000,80
FB_vs_distr,S1,3,0.00000000,0.00000000,80
FB_vs_distr,S1,4,0.00000000,0.00000000,80
FB_vs_distr,S1,5,0.00000000,0.00000000,80
FB_vs_distr,S1,6,0.00000000,0.00000000,80
FB_vs_distr,S1,7,0.00000000,0.00000000,80
FB_vs_distr,S1,8,0.00000000,0.00000000,80
FB_vs_distr,S1,9,0.00000000,0.00000000,80
FB_vs_distr,S1,10,0.00000000,0.00000000,80
FB_vs_distr,S1,11,0.00000000,0.00000000,80
FB_vs_distr,S1,12,0.00000000,0.00000000,80
FB_vs_distr,S1,13,0.00000000,0.00000000,80
FB_vs_distr,S1,14,0.00000000,0.00000000,80
FB_vs_distr,S1,15,0.00000000,0.00000000,80
FB_vs_distr,S1,16,0.00000000,0.00000000,80
FB_vs_distr,S1,17,0.00000000,0.00000000,80
FB_vs_distr,S1,18,0.00000000,0.00000000,80
FB_vs_distr,S1,19,0.00000000,0.00000000,80
FB_vs_distr,S1,20,0.00000000,0.00000000,80
FB_vs_distr,S1,21,0.00000000,0.00000000,80
FB_vs_distr,S1,22,0.00000000,0.00000000,80
FB_vs_distr,S1,23,0.00000000,0.00000000,80
FB_vs_distr,S1,24,0.00000000,0.00000000,80
FB_vs_distr,S1,25,0.00000000,0.00000000,80
FB_vs_distr,S1,26,0.00000000,0.00000000,80
FB_vs_distr,S1,27,0.00000000,0.00000000,80
FB_vs_distr,S1,28,0.00000000,0.00000000,80
FB_vs_distr,S1,29,0.00000000,0.00000000,80
FB_vs_distr,S1,30,0.00000000,0.00000000,80
FB_vs_distr,S1,31,0.00000000,0.00000000,80
FB_vs_distr,S1,32,0.00000000,0.00000000,80
FB_vs_distr,S1,33,0.00000000,0.00000000,80
FB_vs_distr,S1,34,0.00000000,0.00000000,80
FB_vs_distr,S1,35,0.00000000,0.00000000,80
FB_vs_distr,S2,0,0.00000000,0.00000000,80
FB_vs_distr,S2,1,0.00000000,0.00000000,80
FB_vs_distr,S2,2,0.00000000,0.00000000,80
FB_vs_distr,S2,3,0.00000000,0.00000000,80
FB_vs_distr,S2,4,0.00000000,0.00000000,80
FB_vs_distr,S2,5,0.00000000,0.00000000,80
FB_vs_distr,S2,6,0.00000000,0.00000000,80
FB_vs_distr,S2,7,0.00000000,0.00000000,80
FB_vs_distr,S2,8,0.00000000,0.00000000,80
FB_vs_distr,S2,9,0.00000000,0.00000000,80
FB_vs_distr,S2,10,0.00000000,0.00000000,80
FB_vs_distr,S2,11,0.00000000,0.00000000,80
FB_vs_distr,S2,12,0.00000000,0.00000000,80
FB_vs_distr,S2,13,0.00000000,0.00000000,80
FB_vs_distr,S2,14,0.00000000,0.00000000,80
FB_vs_distr,S2,15,0.00000000,0.00000000,80
FB_vs_distr,S2,16,0.00000000,0.00000000,80
FB_vs_distr,S2,17,0.00000000,0.00000000,80
FB_vs_distr,S2,18,0.00000000,0.00000000,80
FB_vs_distr,S2,19,0.00000000,0.00000000,80
FB_vs_distr,S2,20,0.00000000,0.00000000,80
FB_vs_distr,S2,21,0.00000000,0.00000000,80
FB_vs_distr,S2,22,0.00000000,0.00000000,80
FB_vs_distr,S2,23,0.00000000,0.00000000,80
FB_vs_distr,S2,24,0.00000000,0.00000000,80
FB_vs_distr,S2,25,0.00000000,0.00000000,80
FB_vs_distr,S2,26,0.00000000,0.00000000,80
FB_vs_distr,S2,27,0.00000000,0.00000000,80
FB_vs_distr,S2,28,0.00000000,0.00000000,80
FB_vs_distr,S2,29,0.00000000,0.00000000,80
FB_vs_distr,S2,30,0.00000000,0.00000000,80
FB_vs_distr,S2,31,0.00000000,0.00000000,80
FB_vs_distr,S2,32,0.00000000,0.00000000,80
FB_vs_distr,S2,33,0.00000000,0.00000000,80
FB_vs_distr,S2,34,0.00000000,0.00000000,80
FB_vs_distr,S2,35,0.00000000,0.00000000,80
FB_vs_distr,S3,0,0.06975396,0.06934533,80
FB_vs_distr,S3,1,0.06643290,0.06719007,80
FB_vs_distr,S3,2,0.20183365,0.20270414,80
FB_vs_distr,S3,3,0.23206543,0.23179326,80
FB_vs_distr,S3,4,0.16737043,0.16569153,80
FB_vs_distr,S3,5,0.19910103,0.19841486,80
FB_vs_distr,S3,6,0.29322328,0.29400793,80
FB_vs_distr,S3,7,0.33552124,0.33333529,80
FB_vs_distr,S3,8,0.30912082,0.30606229,80
FB_vs_distr,S3,9,0.28798247,0.28780297,80
FB_vs_distr,S3,10,0.35416240,0.35091684,80
FB_vs_distr,S3,11,0.30563388,0.30583835,80
FB_vs_distr,S3,12,0.31130389,0.31170619,80
FB_vs_distr,S3,13,0.28079899,0.27936473,80
FB_vs_distr,S3,14,0.29355565,0.29198965,80
FB_vs_distr,S3,15,0.31952611,0.31563144,80
FB_vs_distr,S3,16,0.33099162,0.33703233,80
FB_vs_distr,S3,17,0.35252846,0.35646603,80
FB_vs_distr,S3,18,0.32192557,0.32418788,80
FB_vs_distr,S3,19,0.29606817,0.29711622,80
FB_vs_distr,S3,20,0.32085341,0.32238737,80
FB_vs_distr,S3,21,0.38015646,0.38426688,80
FB_vs_distr,S3,22,0.38700526,0.38891814,80
FB_vs_distr,S3,23,0.38387754,0.38183923,80
FB_vs_distr,S3,24,0.40298858,0.39531499,80
FB_vs_distr,S3,25,0.38713695,0.38605197,80
FB_vs_distr,S3,26,0.35449673,0.35486815,80
FB_vs_distr,S3,27,0.36607329,0.37311713,80
FB_vs_distr,S3,28,0.37353072,0.37558915,80
FB_vs_distr,S3,29,0.37063079,0.37280725,80
FB_vs_distr,S3,30,0.38844137,0.39758383,80
FB_vs_distr,S3,31,0.38058925,0.38277788,80
FB_vs_distr,S3,32,0.40077336,0.39893672,80
FB_vs_distr,S3,33,0.39412222,0.39130487,80
FB_vs_distr,S3,34,0.40041173,0.39778683,80
FB_vs_distr,S3,35,0.38564479,0.39240283,80
FB_vs_distr,S4,0,0.28051799,0.30133366,80
FB_vs_distr,S4,1,0.17192830,0.19344812,80
FB_vs_distr,S4,2,0.14101496,0.15230129,80
FB_vs_distr,S4,3,0.09063497,0.09753155,80
FB_vs_distr,S4,4,0.13986003,0.13531992,80
FB_vs_distr,S4,5,0.18043447,0.18754570,80
FB_vs_distr,S4,6,0.15379044,0.15025517,80
FB_vs_distr,S4,7,0.14075438,0.13506036,80
FB_vs_distr,S4,8,0.16056878,0.15517306,80
FB_vs_distr,S4,9,0.18303876,0.18296689,80
FB_vs_distr,S4,10,0.17116643,0.17009615,80
FB_vs_distr,S4,11,0.17567232,0.17152702,80
FB_vs_distr,S4,12,0.09904408,0.10447579,80
FB_vs_distr,S4,13,0.11490737,0.11635918,80
FB_vs_distr,S4,14,0.08838534,0.08967117,80
FB_vs_distr,S4,15,0.11704288,0.11249891,80
FB_vs_distr,S4,16,0.13129720,0.13311527,80
FB_vs_distr,S4,17,0.07527740,0.07867277,80
FB_vs_distr,S4,18,0.15740998,0.16233907,80
FB_vs_distr,S4,19,0.04820341,0.04122975,80
FB_vs_distr,S4,20,0.08840277,0.10027735,80
FB_vs_distr,S4,21,0.09365630,0.09885541,80
FB_vs_distr,S4,22,0.09755051,0.10689371,80
FB_vs_distr,S4,23,0.14283373,0.14967735,80
FB_vs_distr,S4,24,0.17354806,0.16698090,80
FB_vs_distr,S4,25,0.18551398,0.18671459,80
FB_vs_distr,S4,26,0.17510566,0.18897858,80
FB_vs_distr,S4,27,0.17139613,0.17717247,80
FB_vs_distr,S4,28,0.18206614,0.18414436,80
FB_vs_distr,S4,29,0.18255599,0.19232703,80
FB_vs_distr,S4,30,0.18773197,0.19426841,80
FB_vs_distr,S4,31,0.17261606,0.17813562,80
FB_vs_distr,S4,32,0.17061730,0.16836187,80
FB_vs_distr,S4,33,0.20144372,0.20147678,80
FB_vs_distr,S4,34,0.25178879,0.25274232,80
FB_vs_distr,S4,35,0.17522156,0.18928846,80
FR_vs_AU,S0,0,0.00000000,0.00000000,80
FR_vs_AU,S0,1,0.00000000,0.00000000,80
FR_vs_AU,S0,2,0.00000000,0.00000000,80
FR_vs_AU,S0,3,0.00000000,0.00000000,80
FR_vs_AU,S0,4,0.00000000,0.00000000,80
FR_vs_AU,S0,5,0.00000000,0.00000000,80
FR_vs_AU,S0,6,0.00000000,0.00000000,80
FR_vs_AU,S0,7,0.00000000,0.00000000,80
FR_vs_AU,S0,8,0.00000000,0.00000000,80
FR_vs_AU,S0,9,0.00000000,0.00000000,80
FR_vs_AU,S0,10,0.00000000,0.00000000,80
FR_vs_AU,S0,11,0.00000000,0.00000000,80
FR_vs_AU,S0,12,0.00000000,0.00000000,80
FR_vs_AU,S0,13,0.00000000,0.00000000,80
FR_vs_AU,S0,14,0.00000000,0.00000000,80
FR_vs_AU,S0,15,0.00000000,0.00000000,80
FR_vs_AU,S0,16,0.00000000,0.00000000,80
FR_vs_AU,S0,17,0.00000000,0.00000000,80
FR_vs_AU,S0,18,0.00000000,0.00000000,80
FR_vs_AU,S0,19,0.00000000,0.00000000,80
FR_vs_AU,S0,20,0.00000000,0.00000000,80
FR_vs_AU,S0,21,0.00000000,0.00000000,80
FR_vs_AU,S0,22,0.00000000,0.00000000,80
FR_vs_AU,S0,23,0.00000000,0.00000000,80
FR_vs_AU,S0,24,0.00000000,0.00000000,80
FR_vs_AU,S0,25,0.00000000,0.00000000,80
FR_vs_AU,S0,26,0.00000000,0.00000000,80
FR_vs_AU,S0,27,0.00000000,0.00000000,80
FR_vs_AU,S0,28,0.00000000,0.00000000,80
FR_vs_AU,S0,29,0.00000000,0.00000000,80
FR_vs_AU,S0,30,0.00000000,0.00000000,80
FR_vs_AU,S0,31,0.00000000,0.00000000,80
FR_vs_AU,S0,32,0.00000000,0.00000000,80
FR_vs_AU,S0,33,0.00000000,0.00000000,80
FR_vs_AU,S0,34,0.00000000,0.00000000,80
FR_vs_AU,S0,35,0.00000000,0.00000000,80
FR_vs_AU,S1,0,0.00000000,0.00000000,80
FR_vs_AU,S1,1,0.00000000,0.00000000,80
FR_vs_AU,S1,2,0.00000000,0.00000000,80
FR_vs_AU,S1,3,0.00000000,0.00000000,80
FR_vs_AU,S1,4,0.00000000,0.00000000,80
FR_vs_AU,S1,5,0.00000000,0.00000000,80
FR_vs_AU,S1,6,0.00000000,0.00000000,80
FR_vs_AU,S1,7,0.00000000,0.00000000,80
FR_vs_AU,S1,8,0.00000000,0.00000000,80
FR_vs_AU,S1,9,0.00000000,0.00000000,80
FR_vs_AU,S1,10,0.00000000,0.00000000,80
FR_vs_AU,S1,11,0.00000000,0.00000000,80
FR_vs_AU,S1,12,0.00000000,0.00000000,80
FR_vs_AU,S1,13,0.00000000,0.00000000,80
FR_vs_AU,S1,14,0.00000000,0.00000000,80
FR_vs_AU,S1,15,0.00000000,0.00000000,80
FR_vs_AU,S1,16,0.00000000,0.00000000,80
FR_vs_AU,S1,17,0.00000000,0.00000000,80
FR_vs_AU,S1,18,0.00000000,0.00000000,80
FR_vs_AU,S1,19,0.00000000,0.00000000,80
FR_vs_AU,S1,20,0.00000000,0.00000000,80
FR_vs_AU,S1,21,0.00000000,0.00000000,80
FR_vs_AU,S1,22,0.00000000,0.00000000,80
FR_vs_AU,S1,23,0.00000000,0.00000000,80
FR_vs_AU,S1,24,0.00000000,0.00000000,80
FR_vs_AU,S1,25,0.00000000,0.00000000,80
FR_vs_AU,S1,26,0.00000000,0.00000000,80
FR_vs_AU,S1,27,0.00000000,0.00000000,80
FR_vs_AU,S1,28,0.00000000,0.00000000,80
FR_vs_AU,S1,29,0.00000000,0.00000000,80
FR_vs_AU,S1,30,0.00000000,0.00000000,80
FR_vs_AU,S1,31,0.00000000,0.00000000,80
FR_vs_AU,S1,32,0.00000000,0.00000000,80
FR_vs_AU,S1,33,0.00000000,0.00000000,80
FR_vs_AU,S1,34,0.00000000,0.00000000,80
FR_vs_AU,S1,35,0.00000000,0.00000000,80
FR_vs_AU,S2,0,0.00000000,0.00000000,80
FR_vs_AU,S2,1,0.00000000,0.00000000,80
FR_vs_AU,S2,2,0.00000000,0.00000000,80
FR_vs_AU,S2,3,0.00000000,0.00000000,80
FR_vs_AU,S2,4,0.00000000,0.00000000,80
FR_vs_AU,S2,5,0.00000000,0.00000000,80
FR_vs_AU,S2,6,0.00000000,0.00000000,80
FR_vs_AU,S2,7,0.00000000,0.00000000,80
FR_vs_AU,S2,8,0.00000000,0.00000000,80
FR_vs_AU,S2,9,0.00000000,0.00000000,80
FR_vs_AU,S2,10,0.00000000,0.00000000,80
FR_vs_AU,S2,11,0.00000000,0.00000000,80
FR_vs_AU,S2,12,0.00000000,0.00000000,80
FR_vs_AU,S2,13,0.00000000,0.00000000,80
FR_vs_AU,S2,14,0.00000000,0.00000000,80
FR_vs_AU,S2,15,0.00000000,0.00000000,80
FR_vs_AU,S2,16,0.00000000,0.00000000,80
FR_vs_AU,S2,17,0.00000000,0.00000000,80
FR_vs_AU,S2,18,0.00000000,0.00000000,80
FR_vs_AU,S2,19,0.00000000,0.00000000,80
FR_vs_AU,S2,20,0.00000000,0.00000000,80
FR_vs_AU,S2,21,0.00000000,0.00000000,80
FR_vs_AU,S2,22,0.00000000,0.00000000,80
FR_vs_AU,S2,23,0.00000000,0.00000000,80
FR_vs_AU,S2,24,0.00000000,0.00000000,80
FR_vs_AU,S2,25,0.00000000,0.00000000,80
FR_vs_AU,S2,26,0.00000000,0.00000000,80
FR_vs_AU,S2,27,0.00000000,0.00000000,80
FR_vs_AU,S2,28,0.00000000,0.00000000,80
FR_vs_AU,S2,29,0.00000000,0.00000000,80
FR_vs_AU,S2,30,0.00000000,0.00000000,80
FR_vs_AU,S2,31,0.00000000,0.00000000,80
FR_vs_AU,S2,32,0.00000000,0.00000000,80
FR_vs_AU,S2,33,0.00000000,0.00000000,80
FR_vs_AU,S2,34,0.00000000,0.00000000,80
FR_vs_AU,S2,35,0.00000000,0.00000000,80
FR_vs_AU,S3,0,0.12875580,0.12999430,80
FR_vs_AU,S3,1,0.25119651,0.25188631,80
FR_vs_AU,S3,2,0.41791827,0.41846520,80
FR_vs_AU,S3,3,0.53046308,0.52738850,80
FR_vs_AU,S3,4,0.54407879,0.54457974,80
FR_vs_AU,S3,5,0.55948419,0.56100025,80
FR_vs_AU,S3,6,0.55693085,0.55767346,80
FR_vs_AU,S3,7,0.57010806,0.56974552,80
FR_vs_AU,S3,8,0.61565686,0.61599570,80
FR_vs_AU,S3,9,0.61387874,0.61535155,80
FR_vs_AU,S3,10,0.65934027,0.66141601,80
FR_vs_AU,S3,11,0.64862845,0.64628447,80
FR_vs_AU,S3,12,0.59907558,0.59811390,80
FR_vs_AU,S3,13,0.62934724,0.63053200,80
FR_vs_AU,S3,14,0.64855487,0.65040455,80
FR_vs_AU,S3,15,0.68561973,0.68906780,80
FR_vs_AU,S3,16,0.67953919,0.67984485,80
FR_vs_AU,S3,17,0.72820730,0.72775515,80
FR_vs_AU,S3,18,0.66665281,0.66501108,80
FR_vs_AU,S3,19,0.65879257,0.65934566,80
FR_vs_AU,S3,20,0.65817587,0.65539732,80
FR_vs_AU,S3,21,0.67062803,0.67054410,80
FR_vs_AU,S3,22,0.71279979,0.71105264,80
FR_vs_AU,S3,23,0.73497918,0.73709393,80
FR_vs_AU,S3,24,0.72337391,0.72568482,80
FR_vs_AU,S3,25,0.71158059,0.71125543,80
FR_vs_AU,S3,26,0.68242210,0.68656770,80
FR_vs_AU,S3,27,0.68374609,0.68785820,80
FR_vs_AU,S3,28,0.65077941,0.65358725,80
FR_vs_AU,S3,29,0.63643233,0.63963788,80
FR_vs_AU,S3,30,0.62908248,0.62962820,80
FR_vs_AU,S3,31,0.62063487,0.62121050,80
FR_vs_AU,S3,32,0.63195059,0.63260221,80
FR_vs_AU,S3,33,0.64205499,0.64506551,80
FR_vs_AU,S3,34,0.63818566,0.64287405,80
FR_vs_AU,S3,35,0.66322544,0.65984886,80
FR_vs_AU,S4,0,0.54261669,0.52420050,80
FR_vs_AU,S4,1,0.49909326,0.42134653,80
FR_vs_AU,S4,2,0.49081375,0.38490888,80
FR_vs_AU,S4,3,0.63459132,0.56121119,80
FR_vs_AU,S4,4,0.68226411,0.63473865,80
FR_vs_AU,S4,5,0.68293094,0.65287838,80
FR_vs_AU,S4,6,0.65368374,0.62519721,80
FR_vs_AU,S4,7,0.65331278,0.62912328,80
FR_vs_AU,S4,8,0.68426046,0.67325668,80
FR_vs_AU,S4,9,0.68081108,0.67177359,80
FR_vs_AU,S4,10,0.60551334,0.60422205,80
FR_vs_AU,S4,11,0.60060518,0.59927712,80
FR_vs_AU,S4,12,0.64710047,0.64762652,80
FR_vs_AU,S4,13,0.66071253,0.66279492,80
FR_vs_AU,S4,14,0.67798355,0.68026188,80
FR_vs_AU,S4,15,0.70658817,0.71100615,80
FR_vs_AU,S4,16,0.71356806,0.71610698,80
FR_vs_AU,S4,17,0.71973813,0.72381266,80
FR_vs_AU,S4,18,0.71977241,0.72070333,80
FR_vs_AU,S4,19,0.74012803,0.73846645,80
FR_vs_AU,S4,20,0.75871492,0.76211118,80
FR_vs_AU,S4,21,0.76899093,0.77750907,80
FR_vs_AU,S4,22,0.74584394,0.75380335,80
FR_vs_AU,S4,23,0.74650367,0.76593716,80
FR_vs_AU,S4,24,0.71704574,0.74582659,80
FR_vs_AU,S4,25,0.71700043,0.74627413,80
FR_vs_AU,S4,26,0.72599039,0.75937491,80
FR_vs_AU,S4,27,0.72559859,0.75610230,80
FR_vs_AU,S4,28,0.72582708,0.75768886,80
FR_vs_AU,S4,29,0.70637377,0.73823332,80
FR_vs_AU,S4,30,0.69359814,0.72588067,80
FR_vs_AU,S4,31,0.68777179,0.72211067,80
FR_vs_AU,S4,32,0.68413040,0.71615661,80
FR_vs_AU,S4,33,0.68534869,0.71486976,80
FR_vs_AU,S4,34,0.68581888,0.71248550,80
FR_vs_AU,S4,35,0.67417911,0.70533041,80
FR_vs_EM,S0,0,0.00000000,0.00000000,80
FR_vs_EM,S0,1,0.00000000,0.00000000,80
FR_vs_EM,S0,2,0.00000000,0.00000000,80
FR_vs_EM,S0,3,0.00000000,0.00000000,80
FR_vs_EM,S0,4,0.00000000,0.00000000,80
FR_vs_EM,S0,5,0.00000000,0.00000000,80
FR_vs_EM,S0,6,0.00000000,0.00000000,80
FR_vs_EM,S0,7,0.00000000,0.00000000,80
FR_vs_EM,S0,8,0.00000000,0.00000000,80
FR_vs_EM,S0,9,0.00000000,0.00000000,80
FR_vs_EM,S0,10,0.00000000,0.00000000,80
FR_vs_EM,S0,11,0.00000000,0.00000000,80
FR_vs_EM,S0,12,0.00000000,0.00000000,80
FR_vs_EM,S0,13,0.00000000,0.00000000,80
FR_vs_EM,S0,14,0.00000000,0.00000000,80
FR_vs_EM,S0,15,0.00000000,0.00000000,80
FR_vs_EM,S0,16,0.00000000,0.00000000,80
FR_vs_EM,S0,17,0.00000000,0.00000000,80
FR_vs_EM,S0,18,0.00000000,0.00000000,80
FR_vs_EM,S0,19,0.00000000,0.00000000,80
FR_vs_EM,S0,20,0.00000000,0.00000000,80
FR_vs_EM,S0,21,0.00000000,0.00000000,80
FR_vs_EM,S0,22,0.00000000,0.00000000,80
FR_vs_EM,S0,23,0.00000000,0.00000000,80
FR_vs_EM,S0,24,0.00000000,0.00000000,80
FR_vs_EM,S0,25,0.00000000,0.00000000,80
FR_vs_EM,S0,26,0.00000000,0.00000000,80
FR_vs_EM,S0,27,0.00000000,0.00000000,80
FR_vs_EM,S0,28,0.00000000,0.00000000,80
FR_vs_EM,S0,29,0.00000000,0.00000000,80
FR_vs_EM,S0,30,0.00000000,0.00000000,80
FR_vs_EM,S0,31,0.00000000,0.00000000,80
FR_vs_EM,S0,32,0.00000000,0.00000000,80
FR_vs_EM,S0,33,0.00000000,0.00000000,80
FR_vs_EM,S0,34,0.00000000,0.00000000,80
FR_vs_EM,S0,35,0.00000000,0.00000000,80
FR_vs_EM,S1,0,0.00000000,0.00000000,80
FR_vs_EM,S1,1,0.00000000,0.00000000,80
FR_vs_EM,S1,2,0.00000000,0.00000000,80
FR_vs_EM,S1,3,0.00000000,0.00000000,80
FR_vs_EM,S1,4,0.00000000,0.00000000,80
FR_vs_EM,S1,5,0.00000000,0.00000000,80
FR_vs_EM,S1,6,0.00000000,0.00000000,80
FR_vs_EM,S1,7,0.00000000,0.00000000,80
FR_vs_EM,S1,8,0.00000000,0.00000000,80
FR_vs_EM,S1,9,0.00000000,0.00000000,80
FR_vs_EM,S1,10,0.00000000,0.00000000,80
FR_vs_EM,S1,11,0.00000000,0.00000000,80
FR_vs_EM,S1,12,0.00000000,0.00000000,80
FR_vs_EM,S1,13,0.00000000,0.00000000,80
FR_vs_EM,S1,14,0.00000000,0.00000000,80
FR_vs_EM,S1,15,0.00000000,0.00000000,80
FR_vs_EM,S1,16,0.00000000,0.00000000,80
