group_label,condition,anchor,layer,pearson,spearman,n_used,mean_degradation,mean_deltanorm
distractor_only,evidence_distractor_neutral,S1,27,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,28,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,28,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,28,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,28,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,28,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,28,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,28,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,28,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,28,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,28,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,29,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,29,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,29,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,29,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,29,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,29,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,29,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,29,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,29,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,29,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,30,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,30,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,30,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,30,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,30,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,30,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,30,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,30,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,30,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,30,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,31,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,31,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,31,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,31,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,31,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,31,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,31,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,31,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,31,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,31,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,32,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,32,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,32,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,32,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,32,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,32,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,32,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,32,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,32,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,32,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,33,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,33,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,33,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,33,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,33,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,33,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,33,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,33,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,33,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,33,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,34,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,34,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,34,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,34,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,34,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,34,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,34,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,34,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,34,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,34,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S1,35,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S1,35,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S1,35,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S1,35,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S1,35,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S1,35,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S1,35,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S1,35,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S1,35,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S1,35,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,0,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,0,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,0,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,0,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,0,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,0,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,0,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,0,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,0,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,0,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,1,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,1,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,1,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,1,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,1,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,1,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,1,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,1,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,1,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,1,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,2,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,2,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,2,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,2,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,2,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,2,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,2,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,2,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,2,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,2,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,3,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,3,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,3,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,3,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,3,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,3,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,3,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,3,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,3,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,3,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,4,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,4,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,4,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,4,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,4,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,4,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,4,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,4,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,4,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,4,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,5,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,5,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,5,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,5,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,5,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,5,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,5,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,5,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,5,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,5,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,6,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,6,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,6,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,6,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,6,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,6,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,6,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,6,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,6,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,6,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,7,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,7,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,7,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,7,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,7,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,7,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,7,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,7,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,7,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,7,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,8,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,8,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,8,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,8,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,8,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,8,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,8,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,8,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,8,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,8,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,9,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,9,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,9,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,9,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,9,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,9,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,9,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,9,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,9,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,9,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,10,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,10,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,10,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,10,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,10,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,10,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,10,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,10,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,10,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,10,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,11,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,11,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,11,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,11,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,11,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,11,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,11,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,11,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,11,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,11,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,12,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,12,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,12,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,12,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,12,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,12,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,12,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,12,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,12,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,12,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,13,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,13,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,13,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,13,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,13,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,13,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,13,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,13,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,13,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,13,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,14,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,14,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,14,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,14,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,14,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,14,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,14,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,14,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,14,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,14,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,15,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,15,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,15,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,15,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,15,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,15,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,15,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,15,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,15,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,15,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,16,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,16,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,16,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,16,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,16,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,16,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,16,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,16,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,16,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,16,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,17,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,17,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,17,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,17,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,17,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,17,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,17,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,17,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,17,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,17,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,18,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,18,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,18,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,18,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,18,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,18,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,18,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,18,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,18,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,18,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,19,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,19,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,19,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,19,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,19,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,19,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,19,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,19,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,19,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,19,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,20,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,20,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,20,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,20,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,20,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,20,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,20,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,20,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,20,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,20,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,21,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,21,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,21,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,21,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,21,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,21,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,21,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,21,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,21,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,21,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,22,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,22,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,22,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,22,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,22,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,22,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,22,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,22,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,22,,,160,-3.049893,0.000000
distractor_only,evidence_distractor_neutral,S2,22,,,80,1.158027,0.000000
per_condition,evidence_false_belief_pressure,S2,23,,,80,0.510714,0.000000
per_condition,evidence_false_rationale_pressure,S2,23,,,80,1.589763,0.000000
per_condition,evidence_emotional_pressure,S2,23,,,80,7.996908,0.000000
per_condition,evidence_authority_pressure,S2,23,,,80,9.581363,0.000000
per_condition,evidence_true_belief_pressure,S2,23,,,80,-3.088202,0.000000
per_condition,evidence_true_rationale_pressure,S2,23,,,80,-3.011584,0.000000
per_condition,evidence_distractor_neutral,S2,23,,,80,1.158027,0.000000
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S2,23,,,320,4.919687,0.000000
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S2,23,,,160,-3.049893,0.000000
